"DATE","OPEN","HIGH","LOW","CLOSE","TICKVOL","VOL","SMA9","SMA21","BBdown","BBmavg","BBup","OBV","RSI","SOfastK","SOfastD","SOslowD","MACD","MACDSinal","Dolar","CCMS","IBoiEsalq","IBezEsalq.MS","IBezEsalq.SP","IFraCEsalq","IFraResEsalq","IMilhoEsalq","ISuiEsalq.MG","ISuiEsalq.PR","ISuiEsalq.RS","ISuiEsalq.SC","ISuiEsalq.SP"
0,0.339945280437757,0.339945280437757,0.309165526675786,0.309165526675786,0.24025974025974,0.0919610231425091,0.204514363885088,0.149110807113542,0,0.15047879616963,0.301641586867305,0.251900281720087,0.70242611246735,0.8,0.933333333,0.977777778,0.604383889661619,0.474633072708451,0.906324298621018,0.0558882235528942,0.285714285714286,0.272343161568843,0.708474434549939,0.444444444444444,0.409836065573771,0.09635274904736,0.777777777777777,0.6375,0.682692307692308,0.58695652173913,0.678362573099415
0.00277777777777778,0.30437756497948,0.318057455540355,0.294117647058823,0.311217510259917,0.275974025974026,0.228989037758831,0.22640218878249,0.158686730506156,0.000683994528043155,0.162106703146373,0.324213406292749,0.272152235156541,0.705363231482192,0.806818182,0.868939394,0.934090909,0.636068441880284,0.515189404878567,0.878269139324774,0.0951430472388556,0.257565095003518,0.523238725084963,0.713867636606882,0.472222222222222,0.39344262295082,0.101796407185629,0.790849673202614,0.6375,0.653846153846154,0.576086956521739,0.678362573099415
0.00555555555555556,0.30437756497948,0.335157318741449,0.287277701778385,0.294117647058823,0.928571428571429,0.629719853836784,0.246922024623802,0.168946648426813,0.00410396716826282,0.17236662106703,0.3406292749658,0.216924467123797,0.660365694359417,0.75,0.785606061,0.862626263,0.651324723772897,0.549606062881414,0.89586305278174,0.107119095143047,0.227304714989443,0.37710112978782,0.691291441949914,0.435185185185185,0.385245901639344,0.155688622754491,0.790849673202614,0.59375,0.653846153846154,0.576086956521739,0.672514619883041
0.00833333333333333,0.290697674418605,0.318057455540355,0.290697674418605,0.30095759233926,0.308441558441558,0.175395858708892,0.264021887824897,0.178522571819425,0.00889192886456879,0.182626538987688,0.356361149110806,0.232498804018498,0.671794131467662,0.741602067,0.766140083,0.806895179,0.66371080195049,0.578665546313549,0.909177365668093,0.165003326679973,0.223082336382828,0.37710112978782,0.69442702454116,0.472222222222222,0.385245901639344,0.176374523679913,0.790849673202614,0.60625,0.653846153846154,0.576086956521739,0.678362573099415
"690",0.0111111111111111,0.316689466484268,0.345417236662106,0.316689466484268,0.338577291381669,0.61038961038961,0.685749086479903,0.283173734610123,0.19015047879617,0.0123119015047865,0.194254445964431,0.376196990424077,0.29261680752671,0.732248301637028,0.881889764,0.791163944,0.780970029,0.686651614584032,0.606474054800276,0.884926295767951,0.154357950765136,0.147783251231527,0.37710112978782,0.69442702454116,0.472222222222222,0.311475409836066,0.216113228089276,0.790849673202614,0.6,0.653846153846154,0.576086956521739,0.672514619883041
0.0194444444444444,0.335157318741449,0.335157318741449,0.311217510259917,0.318057455540355,0.49025974025974,0.201583434835566,0.296169630642954,0.200410396716825,0.0170998632010944,0.203830369357045,0.390560875512995,0.274756817094562,0.673718217465655,0.803149606,0.808880479,0.788728169,0.693034301147201,0.629003647335364,0.91773656680932,0.176979374584165,0.280084447572131,0.494810324239919,0.694845102219992,0.333333333333333,0.30327868852459,0.262928688078389,0.790849673202614,0.58125,0.615384615384616,0.565217391304348,0.654970760233918
0.0222222222222222,0.339261285909712,0.359097127222983,0.338577291381669,0.352257181942543,0.438311688311688,0.389159561510353,0.312585499316005,0.211354309165525,0.0184678522571807,0.214090287277702,0.409712722298221,0.308988465422846,0.728973362641526,0.934383202,0.873140857,0.824395093,0.709448682129399,0.650203844374865,0.885877318116976,0.238190286094478,0.283603096410978,0.31243685129053,0.681633847568879,0.314814814814815,0.295081967213115,0.337506804572673,0.771241830065359,0.575,0.615384615384616,0.565217391304348,0.660818713450292
0.025,0.365253077975375,0.38235294117647,0.358413132694938,0.361833105335157,0.405844155844156,0.283191230207065,0.328317373461012,0.220930232558139,0.0232558139534867,0.225718194254445,0.42749658002736,0.333971190134481,0.743861402744904,0.966767372,0.901433393,0.861151577,0.723096909319736,0.669681852146376,0.869709938183547,0.271457085828343,0.228712174524982,0.495958482593919,0.681633847568879,0.324074074074074,0.254098360655738,0.384322264561786,0.751633986928104,0.5625,0.615384615384616,0.554347826086957,0.654970760233918
0.0277777777777778,0.36593707250342,0.403556771545827,0.359097127222983,0.393296853625172,0.766233766233766,0.51278928136419,0.331053351573186,0.233242134062928,0.0321477428180574,0.239398084815322,0.447332421340629,0.378993249348855,0.791119264545024,1,0.967050191,0.913874814,0.743571819621467,0.689657822314967,0.852116024726581,0.285429141716567,0.235749472202674,0.478506475613116,0.612818261633012,0.259259259259259,0.254098360655738,0.430048992923244,0.738562091503268,0.5625,0.586538461538461,0.543478260869565,0.654970760233918
0.0305555555555556,0.379616963064295,0.400136798905609,0.372777017783858,0.372777017783858,0.584415584415584,0.48599269183922,0.337893296853626,0.246238030095759,0.0554035567715461,0.255129958960328,0.454172366621067,0.336309998405358,0.726730021787087,0.892857143,0.953208171,0.940563919,0.747328145141352,0.705624514253768,0.898716119828816,0.271457085828343,0.254046446164672,0.478506475613116,0.612818261633012,0.259259259259259,0.237704918032787,0.425694066412629,0.738562091503268,0.55,0.586538461538461,0.5,0.654970760233918
0.0388888888888889,0.374829001367989,0.391928864569083,0.371409028727769,0.388508891928864,0.711038961038961,0.338611449451888,0.346785225718194,0.261285909712722,0.0738714090287268,0.268809849521203,0.463748290013681,0.366129803859034,0.752299934920212,0.974545455,0.955800866,0.95868641,0.753196540327379,0.719137923093648,0.887779362815026,0.250166333998669,0.296270232230824,0.50289335905208,0.594464651532254,0.25,0.229508196721312,0.421339139902014,0.705882352941176,0.525,0.5,0.489130434782609,0.60233918128655
0.0416666666666667,0.396716826265389,0.42749658002736,0.386456908344732,0.406976744186046,0.711038961038961,0.729598051157126,0.359097127222983,0.275649794801642,0.0943912448700409,0.283857729138166,0.473324213406293,0.430074948174135,0.781693661365787,1,0.955800866,0.954936634,0.76176209347973,0.73151842554694,0.911554921540656,0.254823685961411,0.305418719211823,0.495085882244879,0.587859024206698,0.25,0.237704918032787,0.417528579205226,0.647058823529412,0.4125,0.5,0.445652173913044,0.538011695906433
0.0444444444444444,0.406976744186046,0.42749658002736,0.403556771545827,0.406976744186046,0.967532467532468,0.74299634591961,0.370725034199726,0.29001367989056,0.118331053351573,0.298221614227086,0.478796169630644,0.430074948174135,0.781693661365787,1,0.991515152,0.967705628,0.764605536734105,0.741549206338111,0.943414170233,0.240851630073187,0.323715693173821,0.465509323045834,0.594171997157072,0.240740740740741,0.237704918032787,0.422972237343495,0.627450980392157,0.4125,0.5,0.445652173913044,0.538011695906433
0.0472222222222222,0.406976744186046,0.42749658002736,0.406976744186046,0.420656634746921,0.470779220779221,0.484165651644336,0.38030095759234,0.30437756497948,0.149110807113542,0.313953488372092,0.478796169630644,0.472598734917344,0.804666950127936,1,1,0.982438672,0.768660197002757,0.750135214421814,1,0.232202262142382,0.308233638282899,0.480297602645356,0.766754462979222,0.212962962962963,0.19672131147541,0.431137724550898,0.601307189542484,0.4125,0.5,0.445652173913044,0.52046783625731
"700",0.05,0.406976744186046,0.410396716826266,0.389876880984952,0.406976744186046,0.243506493506494,0.318514007308161,0.389876880984952,0.3187414500684,0.177838577291382,0.326949384404925,0.476744186046512,0.444533035666826,0.752231151722414,0.891891892,0.963963964,0.985159705,0.76221801806664,0.75488591370376,0.937232524964337,0.204258150365935,0.366643209007741,0.465693028382474,0.727664200008362,0.212962962962963,0.172131147540984,0.420794774088188,0.601307189542484,0.4125,0.5,0.41304347826087,0.52046783625731
"701",0.0611111111111111,0.423392612859098,0.423392612859098,0.406292749658003,0.406292749658003,0.357142857142857,0.130328867235079,0.396032831737346,0.331053351573186,0.205198358413133,0.339261285909712,0.473324213406293,0.432892149045873,0.74953525309797,0.886486486,0.926126126,0.963363363,0.753106781093048,0.756060442446162,0.89205896338564,0.18562874251497,0.352568613652357,0.56558280518049,0.786613152723776,0.185185185185185,0.172131147540984,0.401741970604246,0.470588235294117,0.35625,0.403846153846154,0.358695652173913,0.315789473684211
"702",0.0638888888888889,0.38030095759234,0.390560875512995,0.38030095759234,0.390560875512995,0.324675324675325,0.202801461632156,0.399452804377564,0.341313269493843,0.22845417236662,0.348837209302326,0.468536251709987,0.414925849146867,0.686517452947014,0.748571429,0.842316602,0.910802231,0.735784872414906,0.752400429695187,0.94151212553495,0.201596806387226,0.375087966220972,0.56558280518049,0.789665119779255,0.194444444444444,0.172131147540984,0.397931409907458,0.457516339869281,0.30625,0.375,0.358695652173913,0.321637426900585
"703",0.0666666666666667,0.373461012311901,0.38235294117647,0.373461012311901,0.38235294117647,0.353896103896104,0.0809987819732034,0.398084815321478,0.350205198358412,0.256497948016416,0.357729138166895,0.45827633378933,0.407590495933663,0.654012433397534,0.626666667,0.753908194,0.840783641,0.715427913767379,0.744318876839753,0.909652876842606,0.199600798403194,0.404644616467276,0.730779829154036,0.835611856682972,0.194444444444444,0.172131147540984,0.390310288513881,0.424836601307189,0.3125,0.355769230769231,0.336956521739131,0.315789473684211
"704",0.0694444444444444,0.620383036935705,0.642954856361149,0.605335157318742,0.632694938440494,0.672077922077922,0.467722289890378,0.426812585499315,0.370725034199726,0.23734610123119,0.378248974008209,0.518467852257182,0.448679104874289,0.987967786912273,1,0.791746032,0.795990276,0.800238377112942,0.760490635040516,0.869709938183547,0.18562874251497,0.48768472906404,0.75117112152108,0.940005853087504,0.194444444444444,0.131147540983607,0.366358192705498,0.38562091503268,0.3125,0.355769230769231,0.293478260869565,0.298245614035088
"705",0.0777777777777778,0.590971272229822,0.628590971272231,0.590971272229822,0.621751025991791,0.461038961038961,0.285018270401949,0.452804377564979,0.389876880984952,0.214774281805745,0.390560875512995,0.56703146374829,0.423536915962366,0.956189795857868,0.96097561,0.862547425,0.802733884,0.857108834367327,0.787527949666083,0.833095577746077,0.215568862275449,0.541168191414496,0.75117112152108,0.965843053639367,0.175925925925926,0.131147540983607,0.381056069678824,0.38562091503268,0.3,0.25,0.260869565217392,0.263157894736842
"706",0.0805555555555556,0.630642954856362,0.640902872777017,0.606703146374828,0.63406292749658,0.756493506493506,0.637637028014616,0.478112175102599,0.40218878248974,0.205882352941176,0.406976744186046,0.608071135430917,0.479455695529687,0.966241793132312,1,0.98699187,0.880428442,0.901178942849956,0.819358842410879,0.854969091773657,0.252162341982701,0.438423645320196,0.710710021126114,0.986537898741586,0.148148148148148,0.147540983606557,0.370713119216113,0.359477124183006,0.29375,0.25,0.260869565217392,0.175438596491228
"707",0.0833333333333333,0.612175102599179,0.629274965800274,0.571135430916553,0.622435020519836,0.642857142857143,0.645554202192448,0.50205198358413,0.417236662106703,0.205882352941176,0.422708618331053,0.638850889192886,0.422845904427789,0.929710841816211,0.955497382,0.972157664,0.940565653,0.924910257261278,0.849453136617082,0.76414645744175,0.256819693945443,0.46938775510204,0.710710021126114,0.938124503532757,0.166666666666666,0.114754098360656,0.386499727817093,0.34640522875817,0.29375,0.221153846153846,0.184782608695652,0.0994152046783625
"708",0.0861111111111111,0.615595075239399,0.660054719562243,0.605335157318742,0.649794801641588,0.621753246753247,0.372716199756395,0.527359781121751,0.433652530779753,0.210670314637482,0.440492476060192,0.669630642954857,0.544251315579652,0.955011418339857,1,0.985165794,0.981438443,0.948540951349596,0.878218604251424,0.758440323347599,0.250166333998669,0.51231527093596,0.672499311104987,0.922488398344413,0.166666666666666,0.106557377049181,0.37833424060969,0.287581699346405,0.3,0.211538461538462,0.184782608695652,0.0994152046783625
"709",0.0888888888888889,0.700410396716826,0.707934336525309,0.683994528043777,0.704514363885089,0.600649350649351,0.236297198538368,0.560191518467853,0.452804377564979,0.213406292749657,0.460328317373461,0.707934336525309,0.669271248604688,1,1,0.985165794,0.980829751,0.982915965845189,0.908804058882317,0.769852591535901,0.24750499001996,0.511611541168192,0.686231285018829,0.899912203687446,0.185185185185185,0.172131147540984,0.369624387588459,0.22875816993464,0.23125,0.192307692307692,0.130434782608696,0.105263157894737
"710",0.102777777777778,0.683994528043777,0.683994528043777,0.656634746922025,0.663474692202463,0.146103896103896,0.099878197320341,0.588919288645691,0.469904240766073,0.220930232558139,0.476744186046512,0.732558139534883,0.660288098655185,0.875759617069572,0.872611465,0.957537155,0.975956248,0.986089078485539,0.932574975442087,0.792677127912506,0.208915502328676,0.466572836030964,0.670937815743547,0.852084117228982,0.25,0.278688524590164,0.388677191072401,0.196078431372549,0.2375,0.0961538461538462,0.108695652173913,0.0818713450292398
0.105555555555556,0.63406292749658,0.678522571819426,0.630642954856362,0.675102599179206,0.577922077922078,0.618757612667479,0.620383036935705,0.486320109439124,0.235978112175102,0.49452804377565,0.753077975376198,0.714559081486206,0.887677154431187,0.908704883,0.927105449,0.956602799,0.986489667014836,0.950508176915989,0.85734664764622,0.244178310046574,0.515833919774807,0.583631854505373,0.725991889293031,0.37962962962963,0.270491803278689,0.397387044093631,0.183006535947712,0.2125,0.115384615384615,0.141304347826087,0.0643274853801169
0.108333333333333,0.703146374829003,0.723666210670315,0.682626538987689,0.716826265389877,0.532467532467532,0.579171741778319,0.658002735978112,0.50547195622435,0.245554035567714,0.512995896032833,0.779753761969904,0.765375006644342,0.9284218973331,1,0.927105449,0.937249351,0.996947498956571,0.966699581603015,0.856395625297194,0.288090485695276,0.515130190007037,0.590153393956094,0.777290020485806,0.342592592592593,0.319672131147541,0.402286336418073,0.183006535947712,0.2125,0.115384615384615,0.16304347826087,0.0760233918128654
0.116666666666667,0.700410396716826,0.717510259917921,0.700410396716826,0.714090287277703,0.311688311688312,0.325213154689403,0.666894664842682,0.522571819425445,0.259233926128591,0.53077975376197,0.801641586867306,0.736724605326104,0.919787910721673,0.991820041,0.966841641,0.940350847,0.997011671210108,0.978859957335553,0.849262957679505,0.294078509647372,0.607318789584799,0.658996968861945,0.800869601571972,0.361111111111111,0.426229508196721,0.403375068045727,0.183006535947712,0.225,0.115384615384615,0.206521739130435,0.0818713450292398
0.119444444444444,0.712038303693571,0.749658002735978,0.712038303693571,0.729138166894666,0.474025974025974,0.473812423873325,0.678522571819426,0.539671682626539,0.270177838577291,0.547195622435021,0.82421340629275,0.778344761601021,0.934923203587107,1,0.997273347,0.963740146,0.996214332528959,0.98777121833354,0.922016167379933,0.298735861610113,0.67487684729064,0.742399191696518,0.813161085329655,0.453703703703704,0.508196721311476,0.404463799673381,0.294117647058823,0.2,0.211538461538462,0.184782608695652,0.111111111111111
0.122222222222222,0.729822161422709,0.764021887824898,0.716142270861834,0.75718194254446,0.720779220779221,0.777101096224117,0.6922024623803,0.557455540355676,0.287277701778385,0.566347469220247,0.845417236662107,0.846435975123585,0.962180862421216,1,0.997273347,0.987129445,1,0.99544707055489,0.834522111269615,0.287425149700599,0.670654468684025,0.723661247359235,0.821397215602659,0.444444444444444,0.5,0.398475775721285,0.300653594771242,0.2,0.211538461538462,0.206521739130435,0.134502923976608
0.125,0.769493844049249,0.769493844049249,0.738714090287278,0.755813953488372,0.50974025974026,0.334957369062119,0.707250341997263,0.575239398084816,0.307113543091654,0.584815321477428,0.863201094391245,0.816935098070483,0.957238885516586,0.996350365,0.998783455,0.997776716,0.995407334316621,1,0.882073228720875,0.290086493679308,0.697396199859253,0.685129052998989,0.832016388645011,0.472222222222222,0.475409836065574,0.403919433859554,0.300653594771242,0.21875,0.211538461538462,0.217391304347826,0.146198830409357
0.127777777777778,0.754445964432286,0.757865937072504,0.740766073871409,0.740766073871409,0.149350649350649,0.212545676004872,0.717510259917921,0.59233926128591,0.328317373461012,0.601915184678522,0.87482900136799,0.798118322436613,0.901283133476155,0.878787879,0.958379415,0.984812072,0.97886520754156,0.999078205880623,0.87018544935806,0.303393213572854,0.631949331456719,0.633507853403141,0.839625402399766,0.472222222222222,0.483606557377049,0.42025040827436,0.300653594771242,0.2625,0.201923076923077,0.282608695652174,0.16374269005848
0.136111111111111,0.721614227086183,0.728454172366621,0.715458276333789,0.718878248974009,0.350649350649351,0.224725943970767,0.718878248974009,0.607387140902873,0.354309165526675,0.616963064295485,0.879616963064296,0.778238452134163,0.822250867526985,0.717171717,0.86410332,0.940422063,0.950513528862983,0.990954514568096,0.791726105563481,0.304723885562209,0.729767769176636,0.545788555157527,0.800660562732556,0.518518518518518,0.5,0.408818726183996,0.320261437908497,0.2625,0.221153846153846,0.293478260869565,0.175438596491228
0.138888888888889,0.742134062927497,0.748974008207935,0.742134062927497,0.745554035567715,0.350649350649351,0.244823386114495,0.728454172366621,0.62311901504788,0.381668946648426,0.633378932968537,0.885088919288647,0.79987242863977,0.859522744782594,0.913705584,0.83655506,0.886345932,0.932915732676972,0.980248513105072,0.801711840228245,0.308715901530273,0.719211822660098,0.574584366675851,0.800660562732556,0.518518518518518,0.483606557377049,0.416984213391399,0.202614379084967,0.225,0.240384615384615,0.282608695652174,0.216374269005848
"720",0.141666666666667,0.744186046511629,0.744870041039672,0.734610123119015,0.734610123119015,0.11038961038961,0.123020706455542,0.734610123119015,0.638166894664843,0.417236662106703,0.649794801641588,0.88235294117647,0.788869398819965,0.81967263957312,0.83248731,0.821121537,0.840593306,0.908763909482329,0.965887651244443,0.793628150261531,0.338656021290752,0.737508796622096,0.552356020942408,0.804465069609933,0.5,0.475409836065574,0.434948285247687,0.202614379084967,0.225,0.240384615384615,0.282608695652174,0.222222222222222
0.144444444444444,0.73187414500684,0.742134062927497,0.73187414500684,0.73529411764706,0.201298701298701,0.169305724725944,0.736662106703146,0.653898768809851,0.459644322845418,0.666210670314637,0.872777017783859,0.803912188380375,0.820749531288569,0.796178344,0.847457079,0.835044559,0.884514286115064,0.948760005931943,0.798383262006657,0.355289421157685,0.745953553835326,0.562092403784329,0.811405159078557,0.490740740740741,0.483606557377049,0.445291235710397,0.202614379084967,0.23125,0.259615384615385,0.293478260869565,0.228070175438597
0.147222222222222,0.734610123119015,0.738030095759235,0.734610123119015,0.738030095759235,0.0357142857142857,0.0170523751522534,0.739398084815323,0.669630642954857,0.518467852257182,0.683310533515732,0.848837209302327,0.805666294583533,0.825337227818722,0.795620438,0.808095364,0.825557993,0.861332281668563,0.929837148216157,0.83357108892059,0.354624085163007,0.724137931034482,0.56893542757417,0.89690204439985,0.472222222222222,0.450819672131148,0.445835601524224,0.202614379084967,0.25625,0.259615384615385,0.293478260869565,0.233918128654971
0.155555555555556,0.861833105335158,0.88577291381669,0.848153214774282,0.858413132694939,0.532467532467532,0.849573690621194,0.753761969904241,0.6922024623803,0.593023255813954,0.707250341997263,0.821477428180575,0.880082921384149,0.976560979803116,1,0.863932927,0.839828457,0.886541188891317,0.922253478091164,0.888730385164051,0.367265469061876,0.750175932441942,0.599981629466335,0.863246791253815,0.453703703703704,0.418032786885246,0.440391943385956,0.202614379084967,0.25625,0.278846153846154,0.315217391304348,0.233918128654971
0.158333333333333,0.861149110807113,0.861149110807113,0.820109439124487,0.830369357045144,0.977272727272727,0.778319123020706,0.761969904240766,0.713406292749658,0.596443228454173,0.717510259917921,0.837893296853627,0.811885398394727,0.879704746874323,0.847014925,0.880878454,0.850968915,0.889397537120803,0.91731451268301,0.797432239657632,0.365269461077844,0.714989444053483,0.704142555341232,0.818763326226013,0.407407407407407,0.385245901639344,0.470876428960261,0.202614379084967,0.275,0.278846153846154,0.315217391304348,0.257309941520468
0.161111111111111,0.776333789329686,0.786593707250343,0.632694938440494,0.632694938440494,0.818181818181818,0.707369062119367,0.748290013679892,0.713406292749658,0.599179206566348,0.718194254445966,0.836525307797538,0.647584117365651,0.432047207068899,0,0.615671642,0.786827675,0.806856700247016,0.891972343964803,0.765572990965288,0.373918829008649,0.71850809289233,0.75121704785524,0.783435762364647,0.324074074074074,0.327868852459017,0.498094719651606,0.196078431372549,0.24375,0.269230769230769,0.315217391304348,0.257309941520468
0.163888888888889,0.632694938440494,0.649794801641588,0.577975376196991,0.612175102599179,0.738636363636364,0.671894031668697,0.733926128590972,0.712722298221614,0.594391244870042,0.716826265389877,0.839261285909713,0.53149417955669,0.400516878918381,0,0.282338308,0.592962802,0.729872928821792,0.852784549588936,0.671897289586305,0.330671989354624,0.738212526389867,0.75121704785524,0.835110163468373,0.324074074074074,0.336065573770492,0.515514425694066,0.196078431372549,0.25,0.269230769230769,0.304347826086957,0.257309941520468
0.166666666666667,0.598495212038305,0.60875512995896,0.526675786593707,0.547195622435021,0.659090909090909,0.636419001218027,0.714774281805746,0.708618331053352,0.575239398084816,0.712722298221614,0.850205198358413,0.475681709456227,0.308644873621807,0,1.48e-16,0.29933665,0.640245254712361,0.799897956905452,0.636709462672373,0.284098469727212,0.807881773399014,0.805410122164048,0.818763326226013,0.324074074074074,0.319672131147541,0.510070767555797,0.196078431372549,0.25625,0.269230769230769,0.304347826086957,0.257309941520468
0.175,0.612175102599179,0.642954856361149,0.584815321477428,0.632694938440494,0.714285714285714,0.819123020706456,0.702462380300958,0.709302325581395,0.573187414500685,0.712038303693571,0.851573187414501,0.547440599585393,0.449527830090257,0.274725275,0.0915750920000002,0.1246378,0.60265774622023,0.750379508710671,0.648597242035188,0.29208250166334,0.710767065446868,0.823137687149812,0.891467034575024,0.305555555555556,0.30327868852459,0.525857376156778,0.196078431372549,0.2375,0.269230769230769,0.304347826086957,0.257309941520468
0.177777777777778,0.560875512995896,0.629274965800274,0.557455540355676,0.625854993160054,0.506493506493506,0.746041412911084,0.690150478796169,0.707934336525309,0.564295485636116,0.707934336525309,0.852257181942544,0.482060277467709,0.43939427333282,0.252747253,0.175824176,0.0891330889999998,0.568874386887436,0.704384421598244,0.625772705658583,0.316699933466401,0.646023926812104,0.81808579039221,0.905305405744388,0.277777777777778,0.311475409836066,0.562874251497006,0.196078431372549,0.24375,0.269230769230769,0.293478260869565,0.257309941520468
"730",0.180555555555556,0.598495212038305,0.697674418604652,0.584815321477428,0.694254445964432,0.935064935064935,1,0.686046511627908,0.707250341997263,0.56703146374829,0.70998632010944,0.85294117647059,0.569606123425291,0.539459030077694,0.472527473,0.333333333,0.2002442,0.568943172130733,0.669906137985321,0.551592962434617,0.303393213572854,0.551020408163266,0.853908331037016,0.932856724779464,0.287037037037037,0.311475409836066,0.58845944474687,0.196078431372549,0.24375,0.269230769230769,0.293478260869565,0.257309941520468
